"tech_pypsa","geoid","county","build_year","retire_year","heat_rate","generator_id","reeds_ba","cap_gw","cap_gw_2030","cap_gw_2024","diff","cap_sum_2024","diff_per_county","cap_2030","fuel_type","ramp_limit_up","ramp_limit_down","dateout","p_nom","operating_year","generator_name","energy_capacity_mwh","longitude","latitude"
"CCGT","48201","Harris County",1986,2041,11797,12901,"p67",0.08,6.5343,6.3717,0.2,6.3717,0.0025111037870584,82.5111037870584,"Gas",3,3,2100,82.5111037870584,1986,"CCGT_12901",NA,-95.108,29.816
"CCGT","48201","Harris County",1986,2041,11797,12902,"p67",0.08,6.5343,6.3717,0.2,6.3717,0.0025111037870584,82.5111037870584,"Gas",3,3,2100,82.5111037870584,1986,"CCGT_12902",NA,-95.108,29.816
"CCGT","48201","Harris County",1986,2041,11797,12903,"p67",0.127,6.5343,6.3717,0.2,6.3717,0.00398637726195521,130.986377261955,"Gas",3,3,2100,130.986377261955,1986,"CCGT_12903",NA,-95.108,29.816
"CCGT","48201","Harris County",1995,2050,11797,12904,"p67",0.0693,6.5343,6.3717,0.2,6.3717,0.00217524365553934,71.4752436555393,"Gas",3,3,2100,71.4752436555393,1995,"CCGT_12904",NA,-95.108,29.816
"CCGT","48201","Harris County",2001,2056,10534,14364,"p67",0.16,6.5343,6.3717,0.2,6.3717,0.0050222075741168,165.022207574117,"Gas",3,3,2100,165.022207574117,2001,"CCGT_14364",NA,-95.122,29.837
"CCGT","48201","Harris County",2002,2057,10534,14361,"p67",0.16,6.5343,6.3717,0.2,6.3717,0.0050222075741168,165.022207574117,"Gas",3,3,2100,165.022207574117,2002,"CCGT_14361",NA,-95.122,29.837
"CCGT","48201","Harris County",2002,2057,10534,14362,"p67",0.161,6.5343,6.3717,0.2,6.3717,0.00505359637145503,166.053596371455,"Gas",3,3,2100,166.053596371455,2002,"CCGT_14362",NA,-95.122,29.837
"CCGT","48201","Harris County",2002,2057,10534,14363,"p67",0.163,6.5343,6.3717,0.2,6.3717,0.00511637396613149,168.116373966132,"Gas",3,3,2100,168.116373966132,2002,"CCGT_14363",NA,-95.122,29.837
"CCGT","48201","Harris County",2002,2057,10534,14365,"p67",0.138,6.5343,6.3717,0.2,6.3717,0.00433165403267574,142.331654032676,"Gas",3,3,2100,142.331654032676,2002,"CCGT_14365",NA,-95.122,29.837
"CCGT","48201","Harris County",2003,2058,10573,15029,"p67",0.1868,6.5343,6.3717,0.2,6.3717,0.00586342734278136,192.663427342781,"Gas",3,3,2100,192.663427342781,2003,"CCGT_15029",NA,-95.135,29.713
"CCGT","48201","Harris County",2003,2058,10573,15030,"p67",0.1698,6.5343,6.3717,0.2,6.3717,0.00532981778803145,175.129817788031,"Gas",3,3,2100,175.129817788031,2003,"CCGT_15030",NA,-95.135,29.713
"CCGT","48201","Harris County",2004,2059,10573,15031,"p67",0.1698,6.5343,6.3717,0.2,6.3717,0.00532981778803145,175.129817788031,"Gas",3,3,2100,175.129817788031,2004,"CCGT_15031",NA,-95.135,29.713
"CCGT","48201","Harris County",2004,2059,10573,15032,"p67",0.1698,6.5343,6.3717,0.2,6.3717,0.00532981778803145,175.129817788031,"Gas",3,3,2100,175.129817788031,2004,"CCGT_15032",NA,-95.135,29.713
"CCGT","48201","Harris County",2004,2059,10573,15034,"p67",0.282,6.5343,6.3717,0.2,6.3717,0.00885164084938086,290.851640849381,"Gas",3,3,2100,290.851640849381,2004,"CCGT_15034",NA,-95.135,29.713
"CCGT","48201","Harris County",2014,2069,10573,15033,"p67",0.1548,6.5343,6.3717,0.2,6.3717,0.004858985827958,159.658985827958,"Gas",3,3,2100,159.658985827958,2014,"CCGT_15033",NA,-95.135,29.713
"CCGT","48201","Harris County",1998,2053,7591,13980,"p67",0.165,6.5343,6.3717,0.2,6.3717,0.00517915156080795,170.179151560808,"Gas",3,3,2100,170.179151560808,1998,"CCGT_13980",NA,-95.176,29.725
"CCGT","48201","Harris County",1998,2053,7591,13983,"p67",0.06,6.5343,6.3717,0.2,6.3717,0.0018833278402938,61.8833278402938,"Gas",3,3,2100,61.8833278402938,1998,"CCGT_13983",NA,-95.176,29.725
"CCGT","48201","Harris County",2000,2055,7591,13981,"p67",0.165,6.5343,6.3717,0.2,6.3717,0.00517915156080795,170.179151560808,"Gas",3,3,2100,170.179151560808,2000,"CCGT_13981",NA,-95.176,29.725
"CCGT","48201","Harris County",2000,2055,7591,13982,"p67",0.165,6.5343,6.3717,0.2,6.3717,0.00517915156080795,170.179151560808,"Gas",3,3,2100,170.179151560808,2000,"CCGT_13982",NA,-95.176,29.725
"CCGT","48201","Harris County",2000,2055,7591,13984,"p67",0.165,6.5343,6.3717,0.2,6.3717,0.00517915156080795,170.179151560808,"Gas",3,3,2100,170.179151560808,2000,"CCGT_13984",NA,-95.176,29.725
"CCGT","48201","Harris County",2015,2070,9041,19998,"p67",0.014,6.5343,6.3717,0.2,6.3717,0.00043944316273522,14.4394431627352,"Gas",3,3,2100,14.4394431627352,2015,"CCGT_19998",NA,-95.195,29.739
"CCGT","48201","Harris County",2001,2056,9633,14720,"p67",0.185,6.5343,6.3717,0.2,6.3717,0.00580692750757255,190.806927507573,"Gas",3,3,2100,190.806927507573,2001,"CCGT_14720",NA,-95.232,29.719
"CCGT","48201","Harris County",2002,2057,9633,14721,"p67",0.185,6.5343,6.3717,0.2,6.3717,0.00580692750757255,190.806927507573,"Gas",3,3,2100,190.806927507573,2002,"CCGT_14721",NA,-95.232,29.719
"CCGT","48201","Harris County",2002,2057,9633,14723,"p67",0.215,6.5343,6.3717,0.2,6.3717,0.00674859142771945,221.748591427719,"Gas",3,3,2100,221.748591427719,2002,"CCGT_14723",NA,-95.232,29.719
"CCGT","48201","Harris County",2014,2069,9633,14722,"p67",0.183,6.5343,6.3717,0.2,6.3717,0.00574414991289609,188.744149912896,"Gas",3,3,2100,188.744149912896,2014,"CCGT_14722",NA,-95.232,29.719
