generatorkey,ads_name,long id,bus id,bus name,devstatus,balancing_area,region name,plant_id_ads,plant_id_eia,generator_id_ads,lat,lon
13665,milfordwind12,UT-57079-1,27119,WTGGE,Existing,LDWP,CA_LDWP,57079,57079,1,38.53569,-113.0139
988,ivanpah3st1,CA-57075-ST1,24654,COLOSEM3,Existing,CISC,CA_CISO,57075,57075,ST1,35.580833,-115.4825
1049,ivanpah1st1,CA-57074-ST1,24650,COLOSEM2,Existing,CISC,CA_CISO,57074,57074,ST1,35.533056,-115.4525
1048,ivanpah2st1,CA-57073-ST1,24652,COLOSEM1,Existing,CISC,CA_CISO,57073,57073,ST1,35.556111,-115.4686
3492,glacierwind2,MT-57050-NGW2,622582,GLACWIND GN2,Existing,NWMT,NW_NWMT,57050,57050,NGW2,48.5333,-112.1847
3493,glacierwind1,MT-57049-NGW1,622581,GLACWIND GN1,Existing,NWMT,NW_NWMT,57049,57049,NGW1,48.51,-112.1097
17587,pgesanfranciscostatefuelcell,57043_1,33300,DALY CTY,Existing,CIPB,CA_CISO,5,57043,Jul-00,37.723889,-122.4775
17527,vacadixonsolarstation,57041_1,30030,VACA-DIX,Existing,CIPV,CA_CISO,5,57041,Jul-00,38.4106,-121.9264
3751,highplains,WY-57040-1,69073,HIPLAINS_WG,Existing,PAWY,BS_PACE,57040,57040,1,41.675052,-105.9906
7731,mcfaddenridge,WY-57039-1,69073,HIPLAINS_WG,Existing,PAWY,BS_PACE,57039,57039,1,41.7244,-105.9906
7509,langleygulchcctotal,ID-57028-AG,60268,LGPR_CT1,Existing,IPTV,BS_IPCO,57028,57028,AG,43.904444,-116.8197
823,canyonpwr1,CA-57027-CPP1,25211,CanyonGT 1,Existing,CISC,CA_CISO,57027,57027,CPP1,33.858056,-117.8617
824,canyonpwr2,CA-57027-CPP2,25212,CanyonGT 2,Existing,CISC,CA_CISO,57027,57027,CPP2,33.858056,-117.8617
825,canyonpwr3,CA-57027-CPP3,25213,CanyonGT 3,Existing,CISC,CA_CISO,57027,57027,CPP3,33.858056,-117.8617
1020,canyonpwr4,CA-57027-CPP4,25214,CanyonGT 4,Existing,CISC,CA_CISO,57027,57027,CPP4,33.858056,-117.8617
17440,fairfieldpowerhouse,57010_1,31958,CORDELIA,Existing,CIPV,CA_CISO,5,57010,Jul-00,38.232108,-122.0927
566,elcajonec,CA-57001-GEN1,23320,EC GEN2,Existing,CISD,CA_CISO,57001,57001,GEN1,32.796106,-116.9721
13899,puebloairport1,CO-56998-GT1,71001,BAC_MSA GEN1,Existing,PSCO,RM_PSCO,56998,56998,GT1,38.320833,-104.5264
13900,puebloairport2,CO-56998-GT2,71002,BAC_MSA GEN2,Existing,PSCO,RM_PSCO,56998,56998,GT2,38.320833,-104.5264
13901,puebloairport3cc,CO-56998-AG,71003,BAC_MSA GEN4,Existing,PSCO,RM_PSCO,56998,56998,AG,38.320833,-104.5264
13902,puebloairport4cc,CO-56998-AG,71004,BAC_MSA GEN5,Existing,PSCO,RM_PSCO,56998,56998,AG,38.320833,-104.5264
13903,airport51,CO-56998-5,71005,BAC_MSA GEN6,Pre-Const Reg Approval-Review,PSCO,RM_PSCO,56998,56998,5,38.320833,-104.5264
19277,arrowrockboiserdiversion,56997_1-2,61718,ECKERT,Existing,IPTV,BS_IPCO,5,56997,9-Jun,43.595,-115.9233
13765,ngpbluemountain1,NV-56982-BM1,64801,NVGEOG1,Existing,SPPC,SW_NVE,56982,56982,BM1,40.9961,-118.1414
13766,ngpbluemountain2,NV-56982-BM2,64801,NVGEOG1,Existing,SPPC,SW_NVE,56982,56982,BM2,40.9961,-118.1414
13767,ngpbluemountain3,NV-56982-BM3,64801,NVGEOG1,Existing,SPPC,SW_NVE,56982,56982,BM3,40.9961,-118.1414
19140,fourcornerswindfarmllcwt10,56969_1,44830,ECHO WTG2,Existing,PACW,NW_PACW,5,56969,9-Jun,45.7286,-119.4181
13984,happyjack,WY-56960-HJW01,74042,CLR 1,Existing,WACM,RM_WACM,56960,56960,HJW01,41.139722,-105.0078
2160,willowcreekec,OR-56952-1,47995,HORNB W1,Existing,BPAT,NW_BPAT,56952,56952,1,45.6533,-119.9914
13341,coolidge01,AZ-56948-1,15241,CPGS  1,Existing,SRP,SW_SRP,56948,56948,1,32.917399,-111.503327
13342,coolidge02,AZ-56948-2,15242,CPGS  2,Existing,SRP,SW_SRP,56948,56948,2,32.917399,-111.503327
13343,coolidge03,AZ-56948-3,15243,CPGS  3,Existing,SRP,SW_SRP,56948,56948,3,32.917399,-111.503327
13344,coolidge04,AZ-56948-4,15244,CPGS  4,Existing,SRP,SW_SRP,56948,56948,4,32.917399,-111.503327
13345,coolidge05,AZ-56948-5,15245,CPGS  5,Existing,SRP,SW_SRP,56948,56948,5,32.917399,-111.503327
13346,coolidge06,AZ-56948-6,15246,CPGS  6,Existing,SRP,SW_SRP,56948,56948,6,32.917399,-111.503327
13347,coolidge07,AZ-56948-7,15247,CPGS  7,Existing,SRP,SW_SRP,56948,56948,7,32.917399,-111.503327
13348,coolidge08,AZ-56948-8,15248,CPGS  8,Existing,SRP,SW_SRP,56948,56948,8,32.917399,-111.503327
13349,coolidge09,AZ-56948-9,15249,CPGS  9,Existing,SRP,SW_SRP,56948,56948,9,32.917399,-111.503327
13350,coolidge10,AZ-56948-10,15250,CPGS 10,Existing,SRP,SW_SRP,56948,56948,10,32.917399,-111.503327
13351,coolidge11,AZ-56948-11,15251,CPGS 11,Existing,SRP,SW_SRP,56948,56948,11,32.917399,-111.503327
13352,coolidge12,AZ-56948-12,15252,CPGS 12,Existing,SRP,SW_SRP,56948,56948,12,32.917399,-111.503327
13251,highlonesomemesa1,NM-56945-1,10933,HLWR_4,Existing,PNM,SW_PNM,56945,56945,1,34.466667,-105.8564
16776,highlonesomemesa2,NM-56945-1,10936,HLWR_6,Existing,PNM,SW_PNM,56945,56945,1,34.466667,-105.8564
17007,coppermountain10,NV-56944-PV01,25106,CMS1_G,Existing,CISC,CA_CISO,56944,56944,PV01,35.7881,-114.9933
17805,blythesolar1project1pvnt21,56939_1,25807,WDT357G,Existing,CISC,CA_CISO,5,56939,9-Jun,33.5917,-114.7444
3402,cassiagulch,ID-56935-1,61943,CAWP_3_GEN,Existing,IPMV,BS_IPCO,56935,56935,1,42.8744,-115.0172
13054,threemilecanyon,OR-56933-1,47848,HORNBUTE,Existing,BPAT,NW_BPAT,56933,56933,1,45.6758,-119.9375
19171,wsubiotechls1ic1,56932_,48291,TURNER_WSU,Existing,AVA,NW_AVA,5,56932,9-Jun,46.7331,-117.1583
13535,imperialvalleyivsc2,CA-56917-1,21512,IVSC-2a,Existing,IID,CA_IID,56917,56917,1,32.671099,-115.5873
17840,silverridgemountsignal1pvnt200,56917_1,23440,DW GEN2,Existing,CISD,CA_CISO,5,56917,9-Jun,32.671099,-115.5873
17841,silverridgemountsignal21pvnt150,56917_,86103,APFWG Bus,Existing,CISD,CA_CISO,5,56917,9-Jun,32.671099,-115.5873
561,orangegrove1,CA-56914-CTG1,22628,PA GEN1,Existing,CISD,CA_CISO,56914,56914,CTG1,33.3594,-117.1114
562,orangegrove2,CA-56914-CTG2,22629,PA GEN2,Existing,CISD,CA_CISO,56914,56914,CTG2,33.3594,-117.1114
3476,davegates3,MT-56908-3,621533,DAVEGATESGN3,Existing,NWMT,NW_NWMT,56908,56908,3,46.104713,-112.8766
3477,davegates2,MT-56908-2,621532,DAVEGATESGN2,Existing,NWMT,NW_NWMT,56908,56908,2,46.104713,-112.8766
3478,davegates1,MT-56908-1,621531,DAVEGATESGN1,Existing,NWMT,NW_NWMT,56908,56908,1,46.104713,-112.8766
17882,chiquitacanyonlandfillfac1gt8,56898_1,29954,SUNSHINE_LND,Existing,CISC,CA_CISO,5,56898,8-Jun,34.431664,-118.6429
7373,kellercanyon1,CA-56897-1,31763,AMERESCO,Existing,CIPV,CA_CISO,56897,56897,1,38.003928,-121.9345
7374,kellercanyon2,CA-56897-2,32951,KIRKER,Existing,CIPB,CA_CISO,56897,56897,2,38.003928,-121.9345
1398,oxmountain7,CA-56895-Ag,33469,OX_MTN,Existing,CIPB,CA_CISO,56895,56895,Ag,37.5,-122.4
1399,oxmountain6,CA-56895-6,33469,OX_MTN,Existing,CIPB,CA_CISO,56895,56895,6,37.5,-122.4
1400,oxmountain5,CA-56895-5,33469,OX_MTN,Existing,CIPB,CA_CISO,56895,56895,5,37.5,-122.4
1401,oxmountain4,CA-56895-4,33469,OX_MTN,Existing,CIPB,CA_CISO,56895,56895,4,37.5,-122.4
1402,oxmountain3,CA-56895-3,33469,OX_MTN,Existing,CIPB,CA_CISO,56895,56895,3,37.5,-122.4
1403,oxmountain2,CA-56895-2,33469,OX_MTN,Existing,CIPB,CA_CISO,56895,56895,2,37.5,-122.4
1404,oxmountain1,CA-56895-1,33469,OX_MTN,Existing,CIPB,CA_CISO,56895,56895,1,37.5,-122.4
1807,shilohwind2,CA-56874-TBD,32177,SHILOH 2,Existing,CIPB,CA_CISO,56874,56874,TBD,38.1711,-121.8461
4889,sagebrushwind,WA-56858-GEN1,44279,KITAS_VAL_W1,Existing,BPAT,NW_BPAT,56858,56858,GEN1,47.1356,-120.6872
4091,arlingtonwind,OR-56855-GEN1,47892,RATLESNAK_W1,Existing,BPAT,NW_BPAT,56855,56855,GEN1,45.7167,-120.2008
2137,wheatfield,OR-56854-GEN1,47897,WHEATFIELD_W,Existing,BPAT,NW_BPAT,56854,56854,GEN1,45.675804,-120.3628
3746,sevenmilehill1,WY-56843-1,69027,7MIHILL_WG,Existing,PAWY,BS_PACE,56843,56843,1,41.9203,-106.3758
8755,sevenmilehill2,WY-56843-2,69027,7MIHILL_WG,Existing,PAWY,BS_PACE,56843,56843,2,41.9203,-106.3758
8573,rollinghills1,WY-56842-1,69004,ROLLNG HL_WG,Existing,PAWY,BS_PACE,56842,56842,1,43.0572,-105.8428
3740,glenrock1,WY-56841-1,69003,GLENROCK_WG,Existing,PAWY,BS_PACE,56841,56841,1,43.0181,-105.8353
3741,glenrock2,WY-56841-2,69003,GLENROCK_WG,Existing,PAWY,BS_PACE,56841,56841,2,43.0181,-105.8353
13579,northbrawley01,CA-56832-GE1,21963,GPNB01,Existing,IID,CA_IID,56832,56832,GE1,33.0139,-115.5439
13580,northbrawley02,CA-56832-GE2,21963,GPNB01,Existing,IID,CA_IID,56832,56832,GE2,33.0139,-115.5439
13581,northbrawley03,CA-56832-GE3,21963,GPNB01,Existing,IID,CA_IID,56832,56832,GE3,33.0139,-115.5439
13582,northbrawley04,CA-56832-GE4,21964,GPNB02,Existing,IID,CA_IID,56832,56832,GE4,33.0139,-115.5439
13310,solana1,AZ-56812-GEN 1,14946,SOL GEN1,Existing,AZPS,SW_AZPS,56812,56812,GEN 1,32.922294,-112.9559
13311,solana2,AZ-56812-GEN2,14947,SOL GEN2,Existing,AZPS,SW_AZPS,56812,56812,GEN2,32.922294,-112.9559
1159,panocheec4,CA-56803-1,34341,PANOCHEECCT4,Existing,CIPV,CA_CISO,56803,56803,1,36.6514,-120.5833
1160,panocheec3,CA-56803-1,34336,PANOCHEECCT3,Existing,CIPV,CA_CISO,56803,56803,1,36.6514,-120.5833
1161,panocheec2,CA-56803-1,34327,PANOCHEECCT2,Existing,CIPV,CA_CISO,56803,56803,1,36.6514,-120.5833
1162,panocheec1,CA-56803-1,34326,PANOCHEECCT1,Existing,CIPV,CA_CISO,56803,56803,1,36.6514,-120.5833
717,dillonwind,CA-56791-1,29021,WINTEC6,Existing,CISC,CA_CISO,56791,56791,1,33.9393,-116.5425
14168,haycanyonwind,OR-56790-1,47974,HCAYN W1,Existing,BPAT,NW_BPAT,56790,56790,1,45.52,-120.5744
2135,pebblesprings,OR-56789-1,47887,PEBBL W1,Existing,BPAT,NW_BPAT,56789,56789,1,45.7119,-120.125
12459,evergreenbio,OR-56781-1,44874,EVRGNBIO,Existing,PACW,NW_PACW,56781,56781,1,44.770792,-122.612
1153,calrenew1cr1,CA-56768-CR1,34339,CALRENEW,Existing,CIPV,CA_CISO,56768,56768,CR1,36.7575,-120.3658
3745,mountainwind2,WY-56753-1,69017,MT WIND_WG2,Existing,PAWY,BS_PACE,56753,56753,1,41.263889,-110.295
3743,mountainwind1,WY-56752-1,69013,MT WIND_WG1,Existing,PAWY,BS_PACE,56752,56752,1,41.288056,-110.4807
1156,elnidofacility,CA-56707-AMPC,34168,EL NIDO,Existing,CIPV,CA_CISO,56707,56707,AMPC,37.1867,-120.4903
1168,ampchowbio,CA-56706-AMPC,34305,CHWCHLA2,Existing,CIPV,CA_CISO,56706,56706,AMPC,37.106668,-120.2485
14165,tuolumnewind,WA-56702-WPT1,47939,TULMN W1,Existing,BPAT,NW_BPAT,56702,56702,WPT1,45.8797,-120.8072
1991,maincanal,WA-56698-1,46619,HEADWORK,Existing,TPWR,NW_TPWR,56698,56698,1,47.6164,-119.2992
2462,potholeseast,WA-56697-1,40467,GLADE+,Existing,BPAT,NW_BPAT,56697,56697,1,46.378469,-119.2544
2444,eltopiabranch,WA-56696-1,40887,RINGOLD+,Existing,BPAT,NW_BPAT,56696,56696,1,46.378381,-119.2545
4926,summerfalls1,WA-56695-1,46653,SUMERFA1,Existing,TPWR,NW_TPWR,56695,56695,1,47.5025,-119.2917
4927,summerfalls2,WA-56695-2,46655,SUMERFA2,Existing,TPWR,NW_TPWR,56695,56695,2,47.5025,-119.2917
2442,russelldsmith,WA-56694-1,40959,SCOOTNEY,Existing,BPAT,NW_BPAT,56694,56694,1,46.7392,-119.1122
2130,goodnoehills1,WA-56666-1,86195,APFWG Bus,Existing,PACW,NW_PACW,56666,56666,1,45.781825,-120.5908
17472,hatchetridgewindfarm,56654_1,31914,HRIDGEGT,Existing,CIPV,CA_CISO,5,56654,6-Jun,40.8981,-121.8036
1157,starwood2,CA-56639-2,34329,STRWDPNCHGT2,Existing,CIPV,CA_CISO,56639,56639,2,36.654114,-120.5797
1158,starwood1,CA-56639-1,34328,STRWDPNCHGT1,Existing,CIPV,CA_CISO,56639,56639,1,36.654114,-120.5797
3395,bennettcreek,ID-56637-1,61293,BTCKWIND,Existing,IPTV,BS_IPCO,56637,56637,1,43.0536,-115.4803
3406,elkhornvalley,OR-56623-EH1,60314,ELKHRN_W,Existing,IPTV,BS_IPCO,56623,56623,EH1,45.085221,-117.87
14033,snowflakewhitemtn,AZ-56616-G3,85720,ABITIBI,Existing,AZPS,SW_AZPS,56616,56616,G3,34.503158,-110.335
17938,ranchopenasquitoshydrofacility1hy525,56615_G100,22124,CHCARITA,Existing,CISD,CA_CISO,5,56615,6-Jun,32.93695,-117.1137
13881,logancounty,CO-56613-1,70710,PTZLOGN1,Existing,PSCO,RM_PSCO,56613,56613,1,40.941,-103.1452
14001,dryforkstation,WY-56609-01,76404,DRYFORK,Existing,WACM,RM_WACM,56609,56609,1,44.388889,-105.4608
13983,wygen3,WY-56596-5,74018,WYGEN3,Existing,WACM,RM_WACM,56596,56596,5,44.2919,-105.3806
3495,horseshobendwp,MT-56591-HBWP,622561,HORSESHOEGEN,Existing,NWMT,NW_NWMT,56591,56591,HBWP,47.4983,-111.4392
13506,niland1,CA-56569-1,21000,GPNI01,Existing,IID,CA_IID,56569,56569,1,33.238842,-115.5045
13515,niland2,CA-56569-2,21050,GPNI02,Existing,IID,CA_IID,56569,56569,2,33.238842,-115.5045
13882,peetztable1,CO-56563-GE,70712,PTZLOGN2,Existing,PSCO,RM_PSCO,56563,56563,GE,40.986,-103.1644
13755,galena31,NV-56541-GEN1,64470,GALENA3,Existing,SPPC,SW_NVE,56541,56541,GEN1,39.388722,-119.7489
13756,galena32,NV-56541-GEN2,64470,GALENA3,Existing,SPPC,SW_NVE,56541,56541,GEN2,39.388722,-119.7489
17719,galena2,NV-56540-GEN1,64466,GALENA,Existing,SPPC,SW_NVE,56540,56540,GEN1,39.373189,-119.7645
15926,colusacc1a,CA-56532-AG,31923,COLUSAPPCTG1,Existing,CIPV,CA_CISO,56532,56532,AG,39.3661,-122.27
15927,colusacc1b,CA-56532-AG,31924,COLUSAPPCTG2,Existing,CIPV,CA_CISO,56532,56532,AG,39.3661,-122.27
16855,wmlandfill1,CO-56530-GEN1,70596,HARVEST_MI,Existing,PSCO,RM_PSCO,56530,56530,GEN1,39.6522,-104.7161
16856,wmlandfill2,CO-56530-GEN2,70596,HARVEST_MI,Existing,PSCO,RM_PSCO,56530,56530,GEN2,39.6522,-104.7161
16857,wmlandfill3,CO-56530-GEN3,70596,HARVEST_MI,Existing,PSCO,RM_PSCO,56530,56530,GEN3,39.6522,-104.7161
16858,wmlandfill4,CO-56530-GEN4,70596,HARVEST_MI,Existing,PSCO,RM_PSCO,56530,56530,GEN4,39.6522,-104.7161
13845,plainsend2g01,CO-56516-2G01,70585,PLNENDG2_1,Existing,PSCO,RM_PSCO,56516,56516,2G01,39.8586,-105.2256
13846,plainsend2g02,CO-56516-2G02,70585,PLNENDG2_1,Existing,PSCO,RM_PSCO,56516,56516,2G02,39.8586,-105.2256
13847,plainsend2g03,CO-56516-2G03,70585,PLNENDG2_1,Existing,PSCO,RM_PSCO,56516,56516,2G03,39.8586,-105.2256
13848,plainsend2g04,CO-56516-2G04,70585,PLNENDG2_1,Existing,PSCO,RM_PSCO,56516,56516,2G04,39.8586,-105.2256
13849,plainsend2g05,CO-56516-2G05,70585,PLNENDG2_1,Existing,PSCO,RM_PSCO,56516,56516,2G05,39.8586,-105.2256
13850,plainsend2g06,CO-56516-2G06,70585,PLNENDG2_1,Existing,PSCO,RM_PSCO,56516,56516,2G06,39.8586,-105.2256
13851,plainsend2g07,CO-56516-2G07,70585,PLNENDG2_1,Existing,PSCO,RM_PSCO,56516,56516,2G07,39.8586,-105.2256
13852,plainsend2g08,CO-56516-2G08,70586,PLNENDG2_2,Existing,PSCO,RM_PSCO,56516,56516,2G08,39.8586,-105.2256
13853,plainsend2g09,CO-56516-2G09,70586,PLNENDG2_2,Existing,PSCO,RM_PSCO,56516,56516,2G09,39.8586,-105.2256
13854,plainsend2g10,CO-56516-2G10,70586,PLNENDG2_2,Existing,PSCO,RM_PSCO,56516,56516,2G10,39.8586,-105.2256
13855,plainsend2g11,CO-56516-2G11,70586,PLNENDG2_2,Existing,PSCO,RM_PSCO,56516,56516,2G11,39.8586,-105.2256
13856,plainsend2g12,CO-56516-2G12,70586,PLNENDG2_2,Existing,PSCO,RM_PSCO,56516,56516,2G12,39.8586,-105.2256
13857,plainsend2g13,CO-56516-2G13,70586,PLNENDG2_2,Existing,PSCO,RM_PSCO,56516,56516,2G13,39.8586,-105.2256
13858,plainsend2g14,CO-56516-2G14,70586,PLNENDG2_2,Existing,PSCO,RM_PSCO,56516,56516,2G14,39.8586,-105.2256
3718,tesorocgn1,UT-56509-1,68020,TESORO,Existing,PAUT,BS_PACE,56509,56509,1,40.7931,-111.9038
3719,tesorocgn2,UT-56509-2,68020,TESORO,Existing,PAUT,BS_PACE,56509,56509,2,40.7931,-111.9038
13738,westerne202,NV-56500-E202,64464,DOVEGEN2,Existing,SPPC,SW_NVE,56500,56500,E202,39.5603,-119.5108
13739,westernf102,NV-56500-F102,64464,DOVEGEN2,Existing,SPPC,SW_NVE,56500,56500,F102,39.5603,-119.5108
13740,westernf202,NV-56500-F202,64464,DOVEGEN2,Existing,SPPC,SW_NVE,56500,56500,F202,39.5603,-119.5108
13741,westerng102,NV-56500-G102,64464,DOVEGEN2,Existing,SPPC,SW_NVE,56500,56500,G102,39.5603,-119.5108
13742,westerng202,NV-56500-G202,64464,DOVEGEN2,Existing,SPPC,SW_NVE,56500,56500,G202,39.5603,-119.5108
13743,westernh102,NV-56500-H102,64464,DOVEGEN2,Existing,SPPC,SW_NVE,56500,56500,H102,39.5603,-119.5108
13744,westernh202,NV-56500-H202,64464,DOVEGEN2,Existing,SPPC,SW_NVE,56500,56500,H202,39.5603,-119.5108
13745,westerna101,NV-56500-A101,64465,DOVEGEN1,Existing,SPPC,SW_NVE,56500,56500,A101,39.5603,-119.5108
13746,westernb102,NV-56500-B102,64465,DOVEGEN1,Existing,SPPC,SW_NVE,56500,56500,B102,39.5603,-119.5108
13747,westernb202,NV-56500-B202,64465,DOVEGEN1,Existing,SPPC,SW_NVE,56500,56500,B202,39.5603,-119.5108
13748,westernc102,NV-56500-C102,64465,DOVEGEN1,Existing,SPPC,SW_NVE,56500,56500,C102,39.5603,-119.5108
13749,westernc202,NV-56500-C202,64465,DOVEGEN1,Existing,SPPC,SW_NVE,56500,56500,C202,39.5603,-119.5108
13750,westernd101,NV-56500-D101,64465,DOVEGEN1,Existing,SPPC,SW_NVE,56500,56500,D101,39.5603,-119.5108
13751,westerne102,NV-56500-E102,64465,DOVEGEN1,Existing,SPPC,SW_NVE,56500,56500,E102,39.5603,-119.5108
20630,western102,NV-56500-PV1,64464,DOVEGEN2,Existing,SPPC,SW_NVE,56500,56500,PV1,39.5603,-119.5108
3541,tiberdam,MT-56499-HY1,631072,TIBER GEN,Existing,WAUW,NW_WAUW,56499,56499,HY1,48.318,-111.1018
7895,moradrop,ID-56498-1,60065,BOMT_138,Existing,IPTV,BS_IPCO,56498,56498,1,43.460012,-116.4725
2138,whitecreek1,WA-56487-1,47906,WHTCK W1,Existing,BPAT,NW_BPAT,56487,56487,1,45.815467,-120.3419
2126,biglowcanyon1,OR-56485-1,47933,BIGLW W1,Existing,PGE,NW_PGE,56485,56485,1,45.653745,-120.6034
2127,biglowcanyon2,OR-56485-2,47983,BIGLW W2,Existing,PGE,NW_PGE,56485,56485,2,45.653745,-120.6034
2128,biglowcanyon3,OR-56485-3,47985,BIGLW W3,Existing,PGE,NW_PGE,56485,56485,3,45.653745,-120.6034
13415,blackmountain1,AZ-56482-1,162900,BLACK_MTN1,Existing,TEPC,SW_TEPC,56482,56482,1,35.0361,-114.1594
13416,blackmountain2,AZ-56482-2,162901,BLACK_MTN2,Existing,TEPC,SW_TEPC,56482,56482,2,35.0361,-114.1594
15950,gatewaycc1a,CA-56476-AG,33118,GATEWAY1,Existing,CIPB,CA_CISO,56476,56476,AG,38.0175,-121.7587
15951,gatewaycc1b,CA-56476-AG,33119,GATEWAY2,Existing,CIPB,CA_CISO,56476,56476,AG,38.0175,-121.7587
17888,centerpeaker1gt4711,56475_1,29308,CTRPKGEN,Existing,CISC,CA_CISO,5,56475,4-Jun,33.9296,-118.1046
703,barrepeaker,CA-56474-1,29309,BARPKGEN,Existing,CISC,CA_CISO,56474,56474,1,33.8073,-117.9832
705,miralomapeaker,CA-56473-1,29307,MRLPKGEN,Existing,CISC,CA_CISO,56473,56473,1,34.0053,-117.5604
707,grapelandpeaker,CA-56472-1,29305,ETWPKGEN,Existing,CISC,CA_CISO,56472,56472,1,34.0903,-117.5343
706,mcgrathpeaker,CA-56471-1,29306,MCGPKGEN,Existing,CISC,CA_CISO,56471,56471,1,34.205556,-119.2469
8587,roseburgbiomass,CA-56469-1,44960,WEED,Existing,PACW,NW_PACW,56469,56469,1,41.435556,-122.3769
14163,klondikewindiii1,OR-56468-1,47924,KLONDIKE_W3,Existing,BPAT,NW_BPAT,56468,56468,1,45.5836,-120.5042
14164,klondikewindiii2,OR-56468-2,47921,KLONDIKE_W3A,Existing,BPAT,NW_BPAT,56468,56468,2,45.5836,-120.5042
16048,russellcitycc1a,CA-56467-AG,35304,RUSCTYECCT1,Existing,CIPB,CA_CISO,56467,56467,AG,37.63466,-122.1338
16049,russellcitycc1b,CA-56467-AG,35305,RUSCTYECCT2,Existing,CIPB,CA_CISO,56467,56467,AG,37.63466,-122.1338
1877,marengowind2,WA-56466-2,86198,APFWG Bus,Existing,PACW,NW_PACW,56466,56466,2,46.3747,-117.7772
1878,marengowind1,WA-56466-1,86197,APFWG Bus,Existing,PACW,NW_PACW,56466,56466,1,46.3747,-117.7772
13880,twinbuttes1,CO-56460-WT1,70703,TWNBUTTE,Existing,PSCO,RM_PSCO,56460,56460,WT1,37.6735,-102.7403
1801,buenavista,CA-56446-1,33170,WINDMSTR,Existing,CIPB,CA_CISO,56446,56446,1,37.805,-121.6672
20640,spindlehill1,CO-56445-GEN1,70593,SPNDLE1,Existing,PSCO,RM_PSCO,56445,56445,GEN1,40.092192,-104.8878
20641,spindlehill2,CO-56445-GEN2,70594,SPNDLE2,Existing,PSCO,RM_PSCO,56445,56445,GEN2,40.092192,-104.8878
8637,salmonfalls,ID-56441-SFWP,61408,BL GULCH,Existing,IPMV,BS_IPCO,56441,56441,SFWP,42.681944,-114.9892
8275,pilgrimstage,ID-56440-PSWP,61439,FOSSIL,Existing,IPMV,BS_IPCO,56440,56440,PSWP,42.7975,-114.9986
8125,echowind,ID-56439-OTWP,44889,ECHO WTG1,Existing,PACW,NW_PACW,56439,56439,OTWP,42.840556,-114.9897
6039,burleybutte,ID-56434-BBWP,602453,MLNR-34.5_3,Existing,IPTV,BS_IPCO,56434,56434,BBWP,42.490341,-113.9266
13662,pinetreewind,CA-56433-1,27001,PTWTG,Existing,LDWP,CA_LDWP,56433,56433,1,35.248006,-118.1754
17577,santacruzlandfillgeneratingplant,56428_Unit1,35908,ROB ROY,Existing,CIPB,CA_CISO,5,56428,4-Jun,36.9178,-121.8156
2398,burlington,WA-56406-GEN1,42117,SAWMILL,Existing,PSEI,NW_PSEI,56406,56406,GEN1,48.4481,-122.4331
13448,nevadasolarone,NV-56405-ONE,18596,NSO,Existing,NEVP,SW_NVE,56405,56405,ONE,35.799798,-114.9817
3503,judithgap,MT-56377-1,624511,JUDTHGAP GN1,Existing,NWMT,NW_NWMT,56377,56377,1,46.5725,-109.7531
13889,cedarcreek1a,CO-56371-1,70823,CEDARCK_1A,Existing,PSCO,RM_PSCO,56371,56371,1,40.8944,-104.0206
13890,cedarcreek1b,CO-56371-1,70824,CEDARCK_1B,Existing,PSCO,RM_PSCO,56371,56371,1,40.8944,-104.0206
19265,bighornwind1,WA-56361-1,47872,BIGHORN_W1,Existing,BPAT,NW_BPAT,56361,56361,1,45.8877,-120.1206
14151,leaningjuniperwind1,OR-56360-1,86196,APFWG Bus,Existing,PACW,NW_PACW,56360,56360,1,45.652457,-120.2098
6328,clearwatercctotal,CA-56356-AG,29338,CLRWTRCT,Existing,CISC,CA_CISO,56356,56356,AG,33.8912,-117.6085
13252,aragonnemesa,NM-56336-1,10995,ARAGONNE_LV2,Existing,PNM,SW_PNM,56336,56336,1,34.8147,-105.0108
2379,wildhorsew3,WA-56322-WH2,42372,WILDH W3,Existing,PSEI,NW_PSEI,56322,56322,WH2,47.036269,-120.2092
14176,wildhorsewind1,WA-56322-1,42367,WILDH W1,Existing,PSEI,NW_PSEI,56322,56322,1,47.036269,-120.2092
13752,richardburdette1,NV-56321-1,64467,GALENA,Existing,SPPC,SW_NVE,56321,56321,1,39.390843,-119.7546
13753,richardburdette2,NV-56321-OEC2,64467,GALENA,Existing,SPPC,SW_NVE,56321,56321,OEC2,39.390843,-119.7546
13885,springcanyon1,CO-56320-1,70721,SPRNGCAN1_W1,Existing,PSCO,RM_PSCO,56320,56320,1,40.983,-102.9647
13982,wygen2,WY-56319-0001,74017,WYGEN2,Existing,WACM,RM_WACM,56319,56319,1,44.2919,-105.3811
20617,raftrivergeothermal,ID-56317-1,60813,BRIDGE,Existing,IPMV,BS_IPCO,56317,56317,1,42.099417,-113.3825
3639,shutecreek021a,WY-56312-021A,65542,EXXN SC1,Existing,PAWY,BS_PACE,56312,56312,021A,41.8805,-110.0904
3640,shutecreek021b,WY-56312-021B,65543,EXXN SC2,Existing,PAWY,BS_PACE,56312,56312,021B,41.8805,-110.0904
3641,shutecreek021c,WY-56312-021C,65544,EXXN SC3,Existing,PAWY,BS_PACE,56312,56312,021C,41.8805,-110.0904
