GeneratorKey,Name,plant_name_eia,Long ID,plant_id_eia,Long Name,generator_id,latitude,longitude,merged_type
1623,humboldtbayic08,humboldtbay,CA-246-IC8,246,humboldtbayic8,ST1,40.7415,-124.2103,Long_ID
1624,humboldtbayic10,humboldtbay,CA-246-IC10,246,humboldtbayic10,ST1,40.7415,-124.2103,Long_ID
1625,humboldtbayic07,humboldtbay,CA-246-IC7,246,humboldtbayic7,ST1,40.7415,-124.2103,Long_ID
1626,humboldtbayic06,humboldtbay,CA-246-IC6,246,humboldtbayic6,ST1,40.7415,-124.2103,Long_ID
1627,humboldtbayic05,humboldtbay,CA-246-IC5,246,humboldtbayic5,ST1,40.7415,-124.2103,Long_ID
1628,humboldtbayic04,humboldtbay,CA-246-IC4,246,humboldtbayic4,ST1,40.7415,-124.2103,Long_ID
1629,humboldtbayic03,humboldtbay,CA-246-IC3,246,humboldtbayic3,ST1,40.7415,-124.2103,Long_ID
1630,humboldtbayic02,humboldtbay,CA-246-IC2,246,humboldtbayic2,ST1,40.7415,-124.2103,Long_ID
1631,humboldtbayic01,humboldtbay,CA-246-IC1,246,humboldtbayic1,ST1,40.7415,-124.2103,Long_ID
1634,bluelake,ultrapower3bluelake,CA-10764-GEN1,10764,bluelakepowerllcgen1,GEN1,40.8786,-123.9942,Long_ID
1642,shilohiv,shilohivwindprojectllc,CA-57725-1,57725,shilohivwindprojectllc1,1,38.137488,-121.811388,Long_ID
1643,atwellisland,atwellisland,CA-58366-1,58366,atwellisland1atwellislandpvsolargeneratingfacilityqueueposition3401,1,35.895,-119.5108,Long_ID
1649,suncity,suncityprojectllc,CA-57360-1,57360,suncityprojectllc1,1,35.983056,-120.1103,Long_ID
1650,sanddrag,sanddragllc,CA-57361-1,57361,sanddragllc1,1,35.982778,-120.1103,Long_ID
1651,avenalpark,avenalpark,CA-57359-1,57359,avenalpark1,1,35.989722,-120.11,Long_ID
1656,mariposa1,mariposaenergyproject,CA-57483-CTG1,57483,mariposaenergycentercaisoqueue334mariposaenergyprojectctg1,CTG1,37.789167,-121.6019,Long_ID
1657,mariposa2,mariposaenergyproject,CA-57483-CTG2,57483,mariposaenergycentercaisoqueue334mariposaenergyprojectctg2,CTG1,37.789167,-121.6019,Long_ID
1658,mariposa3,mariposaenergyproject,CA-57483-CTG3,57483,mariposaenergycentercaisoqueue334mariposaenergyprojectctg3,CTG1,37.789167,-121.6019,Long_ID
1659,mariposa4,mariposaenergyproject,CA-57483-CTG4,57483,mariposaenergycentercaisoqueue334mariposaenergyprojectctg4,CTG1,37.789167,-121.6019,Long_ID
1666,marshlanding1,marshlandinggeneratingstation,CA-57267-1,57267,marshlandinggeneratingstationct1,1,38.016944,-121.765,Long_ID
1667,marshlanding3,marshlandinggeneratingstation,CA-57267-3,57267,marshlandinggeneratingstationct3,1,38.016944,-121.765,Long_ID
1685,alpaugh50,spsalpaugh50llc,CA-58003-SPS50,58003,alpaugh50sps50alpaughpvsolargenerationfacilityqueueposition3041,SPS50,35.898333,-119.4353,Long_ID
1709,belden1,belden,CA-219-1,219,belden1,1,40.007445,-121.2494,Long_ID
1710,rockcreekh1,rockcreek,CA-275-H1,275,rockcreekh1,H1,39.90521,-121.3452,Long_ID
1711,rockcreekh2,rockcreek,CA-275-H2,275,rockcreekh2,H1,39.90521,-121.3452,Long_ID
1712,poe1,poe,CA-272-1,272,poe1,1,39.722892,-121.4698,Long_ID
1713,poe2,poe,CA-272-2,272,poe2,1,39.722892,-121.4698,Long_ID
1714,woodleaf,woodleaf,CA-419-1,419,woodleaf1,1,39.553811,-121.2041,Long_ID
1715,burneyforest,burneyforestproducts,CA-10652-GEN1,10652,burneyforestproductsgen1,GEN1,40.879719,-121.7203,Long_ID
1717,pit3h1,pit3,CA-266-H1,266,pit3h1,H1,40.997448,-121.7481,Long_ID
1720,pit5h1,pit5,CA-268-H1,268,pit5h1,H1,40.986197,-121.9776,Long_ID
1724,caribou12,caribou1,CA-222-2,222,caribou12,1,40.085476,-121.1482,Long_ID
1725,caribou13,caribou1,CA-222-3,222,caribou13,1,40.085476,-121.1482,Long_ID
1727,cresta1,cresta,CA-231-1,231,cresta1,1,39.825907,-121.4097,Long_ID
1728,cresta2,cresta,CA-231-2,231,cresta2,1,39.825907,-121.4097,Long_ID
1729,forbestown1,forbestown,CA-417-1,417,forbestown1,1,39.551012,-121.2788,Long_ID
1730,pit1h1,pit1,CA-265-H1,265,pit1h1,H1,40.99084,-121.4982,Long_ID
1732,buckscreekh1,buckscreek,CA-220-H1,220,buckscreekh1,H1,39.91062,-121.3277,Long_ID
1733,buckscreekh2,buckscreek,CA-220-H2,220,buckscreekh2,H1,39.91062,-121.3277,Long_ID
1744,toadtown1,toadtown,CA-714-1,714,toadtown1,1,39.893491,-121.5934,Long_ID
1747,blackbutte,blackbutte,CA-7229-1,7229,blackbutte1,1,39.814905,-122.3323,Long_ID
1750,hatchetcreek,hatchetcreek,CA-10882-GEN1,10882,hatchetcreekprojectgen1,GEN1,40.874144,-121.9204,Long_ID
1758,bearcreek,bearcreek,CA-50156-GEN1,50156,bearcreekgen1,GEN1,40.534454,-121.9591,Long_ID
1759,cowcreek1,cowcreek,CA-229-1,229,cowcreek1,1,40.570817,-122.0209,Long_ID
1760,cowcreek2,cowcreek,CA-229-2,229,cowcreek2,1,40.570817,-122.0209,Long_ID
1761,deadwoodcreek,deadwoodcreek,CA-7507-1,7507,deadwoodcreek1,1,39.53,-121.0958,Long_ID
1765,forksbutte1,forksofbuttehydro,CA-50350-GEN1,50350,forksofbuttehydroproject1,GEN1,39.869284,-121.6319,Long_ID
1766,forksbutte2,forksofbuttehydro,CA-50350-GEN1,50350,forksofbuttehydroproject2,GEN1,39.869284,-121.6319,Long_ID
1768,burney,burney,CA-50110-GEN1,50110,sierrapacificburneyfacilitygen1,GEN1,40.8767,-121.7016,Long_ID
1770,orovillecogen1,orovillecogenerationlp,CA-54477-GEN1,54477,orovillecogenerationlpgen1,GEN1,39.492,-121.5817,Long_ID
1773,caribou25,caribou2,CA-223-5,223,caribou25,4,40.085997,-121.1494,Long_ID
1775,collinspine,collinspine,CA-10661-GEN4,10661,pfnolarcollinspineprojectgen4,GEN4,40.303422,-121.2444,Long_ID
1778,desabla1,desabla,CA-232-1,232,desabla1,1,39.869265,-121.6318,Long_ID
1780,hatcreek1,hatcreek1,CA-243-1,243,hatcreek11,1,40.929297,-121.5445,Long_ID
1781,hatcreek2,hatcreek2,CA-244-1,244,hatcreek21,1,40.960675,-121.5487,Long_ID
1792,vacadixonpeaker,calpeakpowervacadixonno1,CA-55499-CPP1,55499,calpeakpowervacadixonpeakerplantcpp1,CPP1,38.398867,-121.924,Long_ID
1793,wadhamenrgy,wadhamenergylp,CA-50293-GEN1,50293,wadhamenergylpgen1,GEN1,39.1062,-122.1096,Long_ID
1794,woodlandbio,woodlandbiomasspowerltd,CA-10836-GEN1,10836,woodlandbiomasspowerltdgen1,GEN1,38.6905,-121.7371,Long_ID
1801,buenavista,buenavistaenergyllc,CA-56446-1,56446,buenavistaenergyllc1,1,37.805,-121.6672,Long_ID
1802,highwinds1,highwindsllc,CA-56075-1,56075,highwindsllc1,1,38.1381,-121.8053,Long_ID
1803,lambieec,lambieenergyfacility,CA-55626-CT1,55626,lambieenergycenterct1,CT1,38.221577,-121.8683,Long_ID
1804,goosehaven,goosehavenenergyfacility,CA-55627-CT1,55627,goosehavenenergycenterct1,CT1,38.226752,-121.8433,Long_ID
1805,creedenergy,creedenergyfacility,CA-55625-CT1,55625,creedenergycenterct1,CT1,38.242158,-121.8547,Long_ID
1807,shilohwind2,shilohwindproject2llc,CA-56874-TBD,56874,shilohwindproject2llctbd,TBD,38.1711,-121.8461,Long_ID
1808,wolfskill,wolfskillenergycenter,CA-55855-CTG1,55855,wolfskillenergycenterctg1,CTG1,38.228522,-122.0753,Long_ID
1809,colgate1,colgate,CA-454-1,454,colgate1,1,39.330833,-121.1917,Long_ID
1810,featherriver,featherriverpeaker,CA-55847-CTG1,55847,featherriverenergycenterctg1,CTG1,39.109344,-121.6093,Long_ID
1811,colgate2,colgate,CA-454-2,454,colgate2,1,39.330833,-121.1917,Long_ID
1812,drum25,drum2,CA-236-5,236,drum25,5,39.257388,-120.767,Long_ID
1813,middlefork1,middlefork,CA-425-1,425,middleforkralstonprojectaggregate1,1,39.024801,-120.5964,Long_ID
1814,middlefork2,middlefork,CA-425-2,425,middleforkralstonprojectaggregate1,1,39.024801,-120.5964,Long_ID
1815,ralston,ralston,CA-427-1,427,pfnolarmiddleforkralstonprojectaggregate1,1,39.000999,-120.7251,Long_ID
1816,newcastle1,newcastle,CA-632-1,632,newcastle1,1,38.835182,-121.093,Long_ID
1817,chicagopark2p,chicagopark,CA-412-2P,412,chicagopark2p,2P,39.177903,-120.8909,Long_ID
1818,dutchflat1,dutchflat,CA-237-1,237,dutchflat1,1,39.216985,-120.8356,Long_ID
1819,narrows1,narrowsph,CA-262-1,262,narrows1,1,39.2364,-121.2717,Long_ID
1820,narrows2,narrows2,CA-455-1,455,narrows21,1,39.238996,-121.2704,Long_ID
1821,campfarwest1,campfarwest,CA-531-1,531,campfarwest1,1,39.048802,-121.317,Long_ID
1822,spaulding11,spaulding1,CA-281-1,281,spaulding11,1,39.324613,-120.6448,Long_ID
1823,spaulding21,spaulding2,CA-282-1,282,spaulding21,1,39.324592,-120.6454,Long_ID
1824,spaulding31,spaulding3,CA-283-1,283,spaulding31,1,39.337679,-120.6355,Long_ID
1825,deercreekca1,deercreekph,CA-233-1,233,deercreekca1,1,39.29807,-120.8443,Long_ID
1827,halsey1,halsey,CA-241-1,241,halsey1,1,38.956985,-121.0419,Long_ID
1828,bowmangen1,bowman,CA-50546-GEN1,50546,bowmangen1,GEN1,39.448352,-120.6534,Long_ID
1829,oxbowca1,oxbowca,CA-426-1,426,oxbowca1,1,39.003372,-120.7467,Long_ID
1831,haypresslgen,haypresshydro,CA-10253-LGEN,10253,haypresslgen,LGEN,39.565677,-120.5817,Long_ID
1832,haypressugen,haypresshydro,CA-10253-UGEN,10253,haypressugen,LGEN,39.565677,-120.5817,Long_ID
1835,greenleaf2,greenleafunittwo,CA-10349-GEN1,10349,greenleaf2powerplantgen1,GEN1,39.1365,-121.6397,Long_ID
1836,yubacitycogen,yubacitycogen,CA-52186-GEN1,52186,yubacitycogenpartnersgen1,GEN1,39.13667,-121.6398,Long_ID
1837,yubacityec,calpineyubacitypeaker,CA-55813-CTG1,55813,yubacityenergycenterctg1,CTG1,39.1392,-121.6387,Long_ID
1838,lincoln4,lincolnfacility,CA-10144-GEN4,10144,sierrapacificlincolnfacilitygen4,GEN2,38.9032,-121.3097,Long_ID
1839,riobravorocklin,riobravorocklin,CA-10772-GEN1,10772,riobravorocklingen1,GEN1,38.8319,-121.3137,Long_ID
1840,dutchflat23p,dutchflat2,CA-413-3P,413,dutchflat23p,3P,39.2184,-120.8352,Long_ID
1841,drum11,drum1,CA-235-1,235,drum11,1,39.256873,-120.7674,Long_ID
1842,drum12,drum1,CA-235-2,235,drum12,1,39.256873,-120.7674,Long_ID
1843,drum13,drum1,CA-235-3,235,drum13,1,39.256873,-120.7674,Long_ID
1844,drum14,drum1,CA-235-4,235,drum14,1,39.256873,-120.7674,Long_ID
1846,chilibar1,chilibar,CA-225-1,225,chilibar1,1,38.771764,-120.8132,Long_ID
1847,wise1,wise,CA-292-1,292,wise1,1,38.889862,-121.0985,Long_ID
1848,eldorado1,eldorado,CA-238-1,238,eldorado1,1,38.793574,-120.6192,Long_ID
1849,eldorado2,eldorado,CA-238-2,238,eldorado2,1,38.793574,-120.6192,Long_ID
1854,crockettcogen,crockettcogen,CA-55084-GE1,55084,crockettcogenprojectge1,GE1,38.0569,-122.2161,Long_ID
1855,oaklandpwr1,dukeenergyoaklandllc,CA-6211-GEN1,6211,dynegyoaklandpowerplantgen1,GEN1,37.79675,-122.2819,Long_ID
1856,oaklandpwr2,dukeenergyoaklandllc,CA-6211-GEN2,6211,dynegyoaklandpowerplantgen2,GEN1,37.79675,-122.2819,Long_ID
1857,oaklandpwr3,dukeenergyoaklandllc,CA-6211-GEN3,6211,dynegyoaklandpowerplantgen3,GEN1,37.79675,-122.2819,Long_ID
1877,marengowind2,marengowindplant,WA-56466-2,56466,marengowindplant2,1,46.3747,-117.7772,Long_ID
1878,marengowind1,marengowindplant,WA-56466-1,56466,marengowindplant1,1,46.3747,-117.7772,Long_ID
1882,combinehills,combinehillsi,OR-56195-001,56195,combinehillsi1,1,45.943,-118.3486,Long_ID
1890,bend1,bend,OR-6484-1,6484,bend1,1,44.062326,-121.3133,Long_ID
1891,johncboyle1,johncboyle,OR-3028-1,3028,johncboyle1,1,42.093611,-122.0703,Long_ID
1893,johncboyle2,johncboyle,OR-3028-2,3028,johncboyle2,1,42.093611,-122.0703,Long_ID
1894,clearwater1,clearwater1,OR-3020-1,3020,clearwater11,1,43.251244,-122.3379,Long_ID
1895,clearwater2,clearwater2,OR-3021-1,3021,clearwater21,1,43.266894,-122.4098,Long_ID
1896,siphon1,siphon,OR-50980-GEN1,50980,siphonpowerprojectgen1,GEN1,44.033022,-121.3297,Long_ID
1899,eaglepoint1,eaglepoint,OR-3024-1,3024,eaglepoint1,1,42.514575,-122.7571,Long_ID
1900,eastside,eastside,OR-3025-1,3025,eastside1,1,42.224847,-121.7955,Long_ID
1902,fallcreek1,fallcreek,CA-296-1,296,fallcreek1,1,41.985605,-122.3605,Long_ID
1904,fishcreek1,fishcreek,OR-3026-1,3026,fishcreek1,1,43.274221,-122.449,Long_ID
1905,greensprings,greensprings,OR-6403-1,6403,greensprings1,1,42.121168,-122.5479,Long_ID
1906,irongate,irongate,CA-297-1,297,irongate1,1,41.932981,-122.4368,Long_ID
1907,lemolo11,lemolo1,OR-3029-1,3029,lemolo11,1,43.3558,-122.2494,Long_ID
1909,lemolo21,lemolo2,OR-6421-1,6421,lemolo21,1,43.280611,-122.4025,Long_ID
1910,merwin1,merwin,WA-3847-1,3847,merwin1,1,45.9567,-122.5544,Long_ID
1911,merwin2,merwin,WA-3847-2,3847,merwin2,1,45.9567,-122.5544,Long_ID
1912,merwin3,merwin,WA-3847-3,3847,merwin3,1,45.9567,-122.5544,Long_ID
1913,yale1,yale,WA-3852-1,3852,yale1,1,45.96277,-122.3355,Long_ID
1914,yale2,yale,WA-3852-2,3852,yale2,1,45.96277,-122.3355,Long_ID
1916,warmspringspwr,warmspringspowerenterprises,OR-54721-0001,54721,warmspringspowerenterprises1,1,44.724242,-121.2477,Long_ID
1927,slatecreek,slatecreek,CA-50961-GEN1,50961,slatecreekgen1,GEN1,40.976859,-122.4563,Long_ID
1928,slidecreek1,slidecreek,OR-3036-1,3036,slidecreek1,1,43.2939,-122.4728,Long_ID
1929,sodasprings1,sodasprings,OR-3037-1,3037,sodasprings1,1,43.3061,-122.5014,Long_ID
1930,toketeefalls1,toketeefalls,OR-3040-1,3040,toketeefalls1,1,43.272729,-122.4475,Long_ID
1932,swift221,swift2,WA-6265-21,6265,swift221,21,46.0594,-122.2594,Long_ID
1933,swift222,swift2,WA-6265-22,6265,swift222,21,46.0594,-122.2594,Long_ID
1934,swift1hy11,swift1,WA-3850-HY11,3850,swift1hy11,HY11,46.060833,-122.2017,Long_ID
1935,swift1hy12,swift1,WA-3850-HY12,3850,swift1hy12,HY11,46.060833,-122.2017,Long_ID
1936,swift1hy13,swift1,WA-3850-HY13,3850,swift1hy13,HY11,46.060833,-122.2017,Long_ID
1944,pecheadworks1,pecheadworks,WA-7113-1,7113,pecheadworks1,1,47.159553,-119.8963,Long_ID
1970,walterville1,walterville,OR-3071-1,3071,walterville1,1,44.069636,-122.835,Long_ID
1974,diablohydro31,diablo,WA-6432-31,6432,diablo31,31,48.713853,-121.1317,Long_ID
1975,diablohydro32,diablo,WA-6432-32,6432,diablo32,31,48.713853,-121.1317,Long_ID
1990,simpsontacoma,simpsonbiomass,WA-57099-STG1,57099,simpsontacomakraftbiomassstg1,STG1,47.266069,-122.4283,Long_ID
1991,maincanal,maincanalheadworks,WA-56698-1,56698,maincanalheadworks1,1,47.6164,-119.2992,Long_ID
1992,mayfield41,mayfield,WA-3917-41,3917,mayfield41,41,46.5035,-122.5885,Long_ID
1993,mayfield42,mayfield,WA-3917-42,3917,mayfield42,41,46.5035,-122.5885,Long_ID
1994,mayfield43,mayfield,WA-3917-43,3917,mayfield43,41,46.5035,-122.5885,Long_ID
1995,mayfield44,mayfield,WA-3917-44,3917,mayfield44,41,46.5035,-122.5885,Long_ID
1996,mossyrock51,mossyrock,WA-3918-51,3918,mossyrock51,51,46.5347,-122.4247,Long_ID
1997,mossyrock52,mossyrock,WA-3918-52,3918,mossyrock52,51,46.5347,-122.4247,Long_ID
2000,alder11,alder,WA-3913-11,3913,alder11,11,46.8016,-122.3102,Long_ID
2001,alder12,alder,WA-3913-12,3913,alder12,11,46.8016,-122.3102,Long_ID
2007,cushman121,cushman1,WA-3914-21,3914,cushman121,21,47.4181,-123.2252,Long_ID
2008,cushman122,cushman1,WA-3914-22,3914,cushman122,21,47.4181,-123.2252,Long_ID
2009,cushman231,cushman2,WA-3915-31,3915,cushman231,31,47.3698,-123.1603,Long_ID
2010,cushman232,cushman2,WA-3915-32,3915,cushman232,31,47.3698,-123.1603,Long_ID
2011,cushman233,cushman2,WA-3915-33,3915,cushman233,31,47.3698,-123.1603,Long_ID
2012,wynoochee,wynoochee,WA-7127-1,7127,wynoochee1,1,47.385072,-123.6052,Long_ID
2014,chelana1,chelan,WA-6424-A-1,6424,chelana1,A-1,47.8347,-120.0133,Long_ID
2015,chelana2,chelan,WA-6424-A-2,6424,chelana2,A-1,47.8347,-120.0133,Long_ID
2049,packwood,packwood,WA-3929-1,3929,packwood1,1,46.595833,-121.658971,Long_ID
2051,aberdeen,aberdeen,WA-55882-GEN1,55882,sierrapacificaberdeengen1,GEN1,46.9728,-123.7739,Long_ID
2063,riverroad,riverroadgenplant,WA-7605-1,7605,riverroadgenplant1,1,45.6497,-122.7256,Long_ID
2069,lindenwind,lindenwindenergyproject,WA-57635-LW1,57635,lindenwindenergyprojectlw1,LW1,45.744171,-120.7836,Long_ID
2070,junipercanyon1,junipercanyonwind,WA-57320-1,57320,junipercanyoniwindproject1,1,45.9215,-120.303889,Long_ID
2077,longviewfibre4,longviewfibreco,WA-54562-4,54562,longviewfibre4,2,46.103887,-122.9184,Long_ID
2078,longviewfibre6,longviewfibreco,WA-54562-6,54562,longviewfibre6,2,46.103887,-122.9184,Long_ID
2079,longviewfibre7,longviewfibreco,WA-54562-7,54562,longviewfibre7,2,46.103887,-122.9184,Long_ID
2106,klamathexpgt1,klamathexpansionproject,OR-55544-GT1,55544,klamathexpansionprojectgt1,GT1,42.172718,-121.8144,Long_ID
2107,klamathexpgt2,klamathexpansionproject,OR-55544-GT2,55544,klamathexpansionprojectgt2,GT1,42.172718,-121.8144,Long_ID
2120,euruscombinhill,euruscombinehillsii,OR-57137-1,57137,euruscombinehillsturbineranch21,1,45.943,-118.3486,Long_ID
2126,biglowcanyon1,biglowcanyonwindfarm,OR-56485-1,56485,biglowcanyonwindfarm1,1,45.653745,-120.6034,Long_ID
2127,biglowcanyon2,biglowcanyonwindfarm,OR-56485-2,56485,biglowcanyonwindfarm2,1,45.653745,-120.6034,Long_ID
2128,biglowcanyon3,biglowcanyonwindfarm,OR-56485-3,56485,biglowcanyonwindfarm3,1,45.653745,-120.6034,Long_ID
2130,goodnoehills1,goodnoehills,WA-56666-1,56666,goodnoehills1,1,45.781825,-120.5908,Long_ID
2135,pebblesprings,pebblespringswindllc,OR-56789-1,56789,pebblespringswindllc1,1,45.7119,-120.125,Long_ID
2137,wheatfield,wheatfieldwindpowerproject,OR-56854-GEN1,56854,wheatfieldwindpowerprojectgen1,GEN1,45.675804,-120.3628,Long_ID
2138,whitecreek1,whitecreekwindfarm,WA-56487-1,56487,whitecreekwindfarm1,1,45.815467,-120.3419,Long_ID
2145,windyflats2,windyflatswindproject,WA-57159-GEN1,57159,windyflatswindproject2,GEN1,45.7269,-120.8339,Long_ID
2152,vansyclewa,fplenergyvansyclellcwa,WA-55560-V-47 (100%) + 55989-V-47 (27%),55560,fplenergyvansyclellcwav47,V-47,46.06,-118.917,Long_ID
2153,vansycleor,fplenergyvansyclellcor,OR-55989-V-47 (73%),55989,fplenergyvansyclellcorv47,V-47,46.01279,-118.8162,Long_ID
2160,willowcreekec,willowcreekenergycenter,OR-56952-1,56952,willowcreekenergycenter1,1,45.6533,-119.9914,Long_ID
2167,kettlefalls1,kettlefalls,WA-550-1,550,kettlefallsgeneratingstation1,1,48.620336,-118.1111,Long_ID
2168,kettlefalls2,kettlefalls,WA-550-2,550,kettlefallsgeneratingstation2,1,48.620336,-118.1111,Long_ID
2177,meyersfalls1,meyersfalls,WA-3868-UN1,3868,meyersfallsun1,UN1,48.5953,-118.0603,Long_ID
2178,meyersfalls2,meyersfalls,WA-3868-UN2,3868,meyersfallsun2,UN1,48.5953,-118.0603,Long_ID
2179,monroestreet6,monroestreet,WA-9095-6,9095,monroestreet6,6,47.653611,-117.423913,Long_ID
2190,plummercgn,plummerforestprod,ID-55090-GEN1,55090,plummercogengen1,GEN1,47.331006,-116.8904,Long_ID
2197,upperfalls1,upperfalls,WA-9096-1,9096,upperfalls1,1,47.654444,-117.414917,Long_ID
2198,rathdrum1,rathdrum,ID-7456-1,7456,rathdrum1,1,47.80427,-116.8673,Long_ID
2199,rathdrum2,rathdrum,ID-7456-2,7456,rathdrum2,1,47.80427,-116.8673,Long_ID
2200,spokane1,spokane,WA-50886-GEN1,50886,wheelabratorspokanegen1,GEN1,47.626327,-117.5042,Long_ID
2206,clearwaterpaper3,potlatchcorpidahopulppaper,ID-50637-GEN3,50637,clearwaterpaperipplewistongen3,GEN1,46.423056,-116.9764,Long_ID
2207,clearwaterpaper4,potlatchcorpidahopulppaper,ID-50637-GEN4,50637,clearwaterpaperipplewistongen4,GEN1,46.423056,-116.9764,Long_ID
2210,boulderpark1,boulderpark,WA-8022-1,8022,boulderpark1,1,47.697222,-117.15,Long_ID
2211,boulderpark2,boulderpark,WA-8022-2,8022,boulderpark2,1,47.697222,-117.15,Long_ID
2212,boulderpark3,boulderpark,WA-8022-3,8022,boulderpark3,1,47.697222,-117.15,Long_ID
2213,boulderpark4,boulderpark,WA-8022-4,8022,boulderpark4,1,47.697222,-117.15,Long_ID
2214,boulderpark5,boulderpark,WA-8022-5,8022,boulderpark5,1,47.697222,-117.15,Long_ID
2215,boulderpark6,boulderpark,WA-8022-6,8022,boulderpark6,1,47.697222,-117.15,Long_ID
2332,sullivan1,sullivan,OR-3053-1,3053,sullivan1,1,45.354004,-122.618954,Long_ID
2333,roundbutte3,roundbutte,OR-3050-3,3050,roundbutte3,1,44.605837,-121.2773,Long_ID
2334,roundbutte2,roundbutte,OR-3050-2,3050,roundbutte2,1,44.605837,-121.2773,Long_ID
2335,roundbutte1,roundbutte,OR-3050-1,3050,roundbutte1,1,44.605837,-121.2773,Long_ID
2341,php22,php2,OR-4214-2,4214,php22,2,45.448977,-122.1513,Long_ID
2342,php11,php1,OR-4213-1,4213,php11,1,45.481708,-122.0832,Long_ID
2343,pelton3,pelton,OR-3048-3,3048,pelton3,1,44.694374,-121.2314,Long_ID
2344,pelton2,pelton,OR-3048-2,3048,pelton2,1,44.694374,-121.2314,Long_ID
2345,pelton1,pelton,OR-3048-1,3048,pelton1,1,44.694374,-121.2314,Long_ID
2346,marioninc,marion,OR-50630-GEN1,50630,covantamarionincgen1,GEN1,45.048467,-122.9628,Long_ID
2347,stonecreek1,stonecreek,OR-7508-1,7508,stonecreek1,1,45.081111,-121.8866,Long_ID
2350,northforkor2,northfork,OR-3047-2,3047,northfork2,1,45.243287,-122.28,Long_ID
2351,northforkor1,northfork,OR-3047-1,3047,northfork1,1,45.243287,-122.28,Long_ID
2363,beaver8,beaver,OR-8073-8,8073,beaver8,1,46.172401,-123.1739,Long_ID
2374,electron4,electron,WA-3854-4,3854,electron4,1,46.990967,-122.1749,Long_ID
2375,electron3,electron,WA-3854-3,3854,electron3,1,46.990967,-122.1749,Long_ID
2376,electron2,electron,WA-3854-2,3854,electron2,1,46.990967,-122.1749,Long_ID
2377,electron1,electron,WA-3854-1,3854,electron1,1,46.990967,-122.1749,Long_ID
2378,vantage,vantagewindenergyllc,WA-57188-1,57188,vantagewindenergyllc1,1,46.9547,-120.1819,Long_ID
2379,wildhorsew3,wildhorsewind,WA-56322-WH2,56322,wildhorsew3,1,47.036269,-120.2092,Long_ID
2382,southforktolt,southforktolt,WA-622-1,622,southforktolt1,1,47.699167,-121.7833,Long_ID
2383,twinfalls2,twinfallshydro,WA-50827-UNI2,50827,twinfallshydrouni2,UNI1,47.444554,-121.6878,Long_ID
2384,twinfalls1,twinfallshydro,WA-50827-UNI1,50827,twinfallshydrouni1,UNI1,47.444554,-121.6878,Long_ID
2392,komakulshan,komakulshanassoc,WA-54267-GEN1,54267,komakulshanassociatesgen1,GEN1,48.680178,-121.7233,Long_ID
2393,cedarfalls6,cedarfallswa,WA-6430-6,6430,cedarfalls6,5,47.4193,-121.7819,Long_ID
2394,cedarfalls5,cedarfallswa,WA-6430-5,6430,cedarfalls5,5,47.4193,-121.7819,Long_ID
2395,upperbaker2,upperbaker,WA-3861-2,3861,upperbaker2,1,48.649,-121.6907,Long_ID
2396,upperbaker1,upperbaker,WA-3861-1,3861,upperbaker1,1,48.649,-121.6907,Long_ID
2397,lowerbaker3,lowerbaker,WA-3855-4,3855,lowerbaker3,3,48.5478,-121.7407,Long_ID
2398,burlington,sierrapacificburlingtonfacility,WA-56406-GEN1,56406,sierrapacificburlingtonfacilitygen1,GEN1,48.4481,-122.4331,Long_ID
2399,fredonia4,fredonia,WA-607-4,607,fredonia4,1,48.4558,-122.4358,Long_ID
2400,fredonia3,fredonia,WA-607-3,607,fredonia3,1,48.4558,-122.4358,Long_ID
2401,fredonia2,fredonia,WA-607-2,607,fredonia2,1,48.4558,-122.4358,Long_ID
2402,fredonia1,fredonia,WA-607-1,607,fredonia1,1,48.4558,-122.4358,Long_ID
2403,whitehorn3,whitehorn,WA-6120-3,6120,whitehorn3,2,,-122.7516,Long_ID
2404,whitehorn2,whitehorn,WA-6120-2,6120,whitehorn2,2,,-122.7516,Long_ID
2436,bigcliff1,bigcliff,OR-3074-1,3074,bigcliff1,1,44.7514,-122.2832,Long_ID
2438,moyiesprings1,moyiespgs,ID-6506-1,6506,moyiesprings1,1,48.7339,-116.1752,Long_ID
2442,russelldsmith,russelldsmith,WA-56694-1,56694,russelldsmith1,1,46.7392,-119.1122,Long_ID
2444,eltopiabranch,eltopiabranchcanal46,WA-56696-1,56696,eltopiabranchcanal461,1,46.378381,-119.2545,Long_ID
2448,roza1,roza,WA-6407-1,6407,roza1,1,46.618413,-120.4778,Long_ID
