CAMD_STATE,CAMD_FACILITY_NAME,CAMD_PLANT_ID,CAMD_UNIT_ID,CAMD_GENERATOR_ID,CAMD_NAMEPLATE_CAPACITY,CAMD_STATUS,MOD_CAMD_UNIT_ID,MOD_CAMD_GENERATOR_ID,EIA_STATE,EIA_PLANT_NAME,EIA_PLANT_ID,EIA_GENERATOR_ID,PLANT_ID_CHANGE_FLAG,MOD_EIA_PLANT_ID,MOD_EIA_BOILER_ID,MOD_EIA_GENERATOR_ID_BOILER,MOD_EIA_GENERATOR_ID_GEN,MATCH_TYPE_GEN,MATCH_TYPE_BOILER
UT,Currant Creek Power Project,56102,CTG1A,ST1,274.5,OPR,CTG1A,ST1,UT,Currant Creek,56102,ST1,0,56102,1A,1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
UT,Currant Creek Power Project,56102,CTG1B,CT1B,146.2,OPR,CTG1B,CT1B,UT,Currant Creek,56102,CT1B,0,56102,,,CT1B,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
UT,Currant Creek Power Project,56102,CTG1B,ST1,274.5,OPR,CTG1B,ST1,UT,Currant Creek,56102,ST1,0,56102,1B,1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
MN,Mankato Energy Center,56104,CT-2,CTG2,210,OPR,CT-2,CTG2,MN,Mankato Energy Center,56104,CTG2,0,56104,,,CTG2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
MN,Mankato Energy Center,56104,CT-2,STG1,320,OPR,CT-2,STG1,MN,Mankato Energy Center,56104,STG1,0,56104,2,1,STG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
LA,T J Labbe Electric Generating Station,56108,U-1,U-1,61.2,OPR,U-1,U-1,LA,T J Labbe Electric Generating,56108,U-1,0,56108,,,U-1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
LA,T J Labbe Electric Generating Station,56108,U-2,U-2,61.2,OPR,U-2,U-2,LA,T J Labbe Electric Generating,56108,U-2,0,56108,,,U-2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CA,Ripon Generation Station,56135,1,1,60.35,OPR,1,1,CA,Ripon Generation Station,56135,1,0,56135,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CA,Ripon Generation Station,56135,2,2,60.35,OPR,2,2,CA,Ripon Generation Station,56135,2,0,56135,,,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CA,Riverside Energy Resource Center,56143,1,1,50,OPR,1,1,CA,Riverside Energy Resource Center,56143,1,0,56143,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CA,Riverside Energy Resource Center,56143,2,2,50,OPR,2,2,CA,Riverside Energy Resource Center,56143,2,0,56143,,,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CA,Riverside Energy Resource Center,56143,3,3,50,OPR,3,3,CA,Riverside Energy Resource Center,56143,3,0,56143,,,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CA,Riverside Energy Resource Center,56143,4,4,50,OPR,4,4,CA,Riverside Energy Resource Center,56143,4,0,56143,,,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
GA,McIntosh Combined Cycle Facility,56150,10A,10ST,281.9,OPR,10A,10ST,GA,McIntosh Combined Cycle Facility,56150,10ST,0,56150,10A,10ST,10ST,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
GA,McIntosh Combined Cycle Facility,56150,10A,C10A,203.2,OPR,10A,C10A,GA,McIntosh Combined Cycle Facility,56150,C10A,0,56150,,,C10A,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
GA,McIntosh Combined Cycle Facility,56150,10B,10ST,281.9,OPR,10B,10ST,GA,McIntosh Combined Cycle Facility,56150,10ST,0,56150,10B,10ST,10ST,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
GA,McIntosh Combined Cycle Facility,56150,10B,C10B,203.2,OPR,10B,C10B,GA,McIntosh Combined Cycle Facility,56150,C10B,0,56150,,,C10B,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
GA,McIntosh Combined Cycle Facility,56150,11A,11ST,281.9,OPR,11A,11ST,GA,McIntosh Combined Cycle Facility,56150,11ST,0,56150,11A,11ST,11ST,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
GA,McIntosh Combined Cycle Facility,56150,11A,C11A,203.2,OPR,11A,C11A,GA,McIntosh Combined Cycle Facility,56150,C11A,0,56150,,,C11A,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
GA,McIntosh Combined Cycle Facility,56150,11B,11ST,281.9,OPR,11B,11ST,GA,McIntosh Combined Cycle Facility,56150,11ST,0,56150,11B,11ST,11ST,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
GA,McIntosh Combined Cycle Facility,56150,11B,C11B,203.2,OPR,11B,C11B,GA,McIntosh Combined Cycle Facility,56150,C11B,0,56150,,,C11B,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
MO,South Harper Peaking Facility,56151,1,1,113.8,OPR,1,1,MO,South Harper,56151,GT1,0,56151,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1d: Modify IDs; remove leading letters,
MO,South Harper Peaking Facility,56151,2,2,113.8,OPR,2,2,MO,South Harper,56151,GT2,0,56151,,,2,3_1_Generator (generators) match on plant and gen IDs  Step 1d: Modify IDs; remove leading letters,
MO,South Harper Peaking Facility,56151,3,3,113.8,OPR,3,3,MO,South Harper,56151,GT3,0,56151,,,3,3_1_Generator (generators) match on plant and gen IDs  Step 1d: Modify IDs; remove leading letters,
MN,Faribault Energy Park,56164,EU006,EU01,212.5,OPR,EU006,EU01,MN,Faribault Energy Park,56164,EU01,0,56164,,,EU01,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
MN,Faribault Energy Park,56164,EU006,HRSG,122,OPR,EU006,HRSG,MN,Faribault Energy Park,56164,HRSG,0,56164,,,HRSG,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
WI,Sheboygan Falls Energy Facility,56166,1,1,170,OPR,1,1,WI,Sheboygan Falls,56166,1,0,56166,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
WI,Sheboygan Falls Energy Facility,56166,2,2,170,OPR,2,2,WI,Sheboygan Falls,56166,2,0,56166,,,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
UT,Nebo Power Station,56177,U1,GT1,65,OPR,U1,GT1,UT,Nebo Power Station,56177,GT1,0,56177,,,GT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
UT,Nebo Power Station,56177,U1,ST1,75,OPR,U1,ST1,UT,Nebo Power Station,56177,ST1,0,56177,,,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NY,Pinelawn Power,56188,1,CTG,50,OPR,1,CTG,NY,Pinelawn Power LLC,56188,CTG,0,56188,,,CTG,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NY,Pinelawn Power,56188,1,STG,32,OPR,1,STG,NY,Pinelawn Power LLC,56188,STG,0,56188,1,STG,STG,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2c: Modify IDs; convert to numeric"
CT,"Waterside Power, LLC",56189,4,4,23.2,OPR,4,4,CT,"Waterside Power, LLC",56189,4,0,56189,,,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CT,"Waterside Power, LLC",56189,5,5,23.2,OPR,5,5,CT,"Waterside Power, LLC",56189,5,0,56189,,,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CT,"Waterside Power, LLC",56189,7,7,23.2,OPR,7,7,CT,"Waterside Power, LLC",56189,7,0,56189,,,7,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NY,Poletti 500 MW CC,56196,CTG7A,CA01,188,OPR,CTG7A,CA01,NY,500MW CC,56196,CA01,0,56196,7A,1,CA01,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
NY,Poletti 500 MW CC,56196,CTG7A,CT01,170,OPR,CTG7A,CT01,NY,500MW CC,56196,CT01,0,56196,,,CT01,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NY,Poletti 500 MW CC,56196,CTG7B,CA01,188,OPR,CTG7B,CA01,NY,500MW CC,56196,CA01,0,56196,7B,1,CA01,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
NY,Poletti 500 MW CC,56196,CTG7B,CT02,170,OPR,CTG7B,CT02,NY,500MW CC,56196,CT02,0,56196,,,CT02,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NV,TS Power Plant,56224,1,1,242,OPR,1,1,NV,TS Power Plant,56224,1,0,56224,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OR,Port Westward,56227,PWEU1,1,312,OPR,PWEU1,1,OR,Port Westward,56227,1,0,56227,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OR,Port Westward,56227,PWEU1,2,171,OPR,PWEU1,2,OR,Port Westward,56227,2,0,56227,1,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
CA,Miramar Energy Facility,56232,1,1,53,OPR,1,1,CA,Miramar Energy Facility,56232,1,0,56232,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CA,Miramar Energy Facility,56232,2,2,53,OPR,2,2,CA,Miramar Energy Facility,56232,2,0,56232,,,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NY,Caithness Long Island Energy Center,56234,1,CT01,196.2,OPR,1,CT01,NY,Caithness Long Island Energy Center,56234,CT01,0,56234,,,CT01,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NY,Caithness Long Island Energy Center,56234,1,ST01,152.7,OPR,1,ST01,NY,Caithness Long Island Energy Center,56234,ST01,0,56234,1,1,ST01,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
UT,Lake Side Power Plant,56237,CT01,CT01,182.7,OPR,CT01,CT01,UT,Lake Side Power Plant,56237,CT01,0,56237,,,CT01,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
UT,Lake Side Power Plant,56237,CT01,ST01,225.9,OPR,CT01,ST01,UT,Lake Side Power Plant,56237,ST01,0,56237,1,1,ST01,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
UT,Lake Side Power Plant,56237,CT02,CT02,182.7,OPR,CT02,CT02,UT,Lake Side Power Plant,56237,CT02,0,56237,,,CT02,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
UT,Lake Side Power Plant,56237,CT02,ST01,225.9,OPR,CT02,ST01,UT,Lake Side Power Plant,56237,ST01,0,56237,2,1,ST01,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
UT,Lake Side Power Plant,56237,CT03,CT21,185.4,OPR,CT03,CT21,UT,Lake Side Power Plant,56237,CT21,0,56237,,,CT21,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
UT,Lake Side Power Plant,56237,CT03,ST2,284.4,OPR,CT03,ST2,UT,Lake Side Power Plant,56237,ST2,0,56237,,,ST2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
UT,Lake Side Power Plant,56237,CT04,CT22,185.4,OPR,CT04,CT22,UT,Lake Side Power Plant,56237,CT22,0,56237,,,CT22,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
UT,Lake Side Power Plant,56237,CT04,ST2,284.4,OPR,CT04,ST2,UT,Lake Side Power Plant,56237,ST2,0,56237,,,ST2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
SD,Groton Generating Station,56238,CT001,GT01,93.5,OPR,CT001,GT01,SD,Groton Generating Station,56238,GT01,0,56238,,,GT01,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
SD,Groton Generating Station,56238,CT002,GT02,95,OPR,CT002,GT02,SD,Groton Generating Station,56238,GT02,0,56238,,,GT02,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CA,Malaga Power,56239,GT-1,GT-1,60.5,OPR,GT-1,GT-1,CA,Malaga Power LLC,56239,GT-1,0,56239,,,GT-1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CA,Malaga Power,56239,GT-2,GT-2,60.5,OPR,GT-2,GT-2,CA,Malaga Power LLC,56239,GT-2,0,56239,,,GT-2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
MN,Cannon Falls Energy Center,56241,CT-01,UNT1,173.4,OPR,CT-01,UNT1,MN,Cannon Falls Energy Center,56241,UNT1,0,56241,,,UNT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
MN,Cannon Falls Energy Center,56241,CT-02,UNT2,173.4,OPR,CT-02,UNT2,MN,Cannon Falls Energy Center,56241,UNT2,0,56241,,,UNT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,NCEMC Anson Plant,56249,ES1-A,1,61.9,OPR,ES1-A,1,NC,Anson County Generation Facility,56249,1,0,56249,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,NCEMC Anson Plant,56249,ES1-B,1,61.9,OPR,ES1-B,1,NC,Anson County Generation Facility,56249,1,0,56249,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,NCEMC Anson Plant,56249,ES2-A,2,61.9,OPR,ES2-A,2,NC,Anson County Generation Facility,56249,2,0,56249,,,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,NCEMC Anson Plant,56249,ES2-B,2,61.9,OPR,ES2-B,2,NC,Anson County Generation Facility,56249,2,0,56249,,,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,NCEMC Anson Plant,56249,ES3-A,3,61.9,OPR,ES3-A,3,NC,Anson County Generation Facility,56249,3,0,56249,,,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,NCEMC Anson Plant,56249,ES3-B,3,61.9,OPR,ES3-B,3,NC,Anson County Generation Facility,56249,3,0,56249,,,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,NCEMC Anson Plant,56249,ES4-A,4,61.9,OPR,ES4-A,4,NC,Anson County Generation Facility,56249,4,0,56249,,,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,NCEMC Anson Plant,56249,ES4-B,4,61.9,OPR,ES4-B,4,NC,Anson County Generation Facility,56249,4,0,56249,,,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,NCEMC Anson Plant,56249,ES5-A,5,61.9,OPR,ES5-A,5,NC,Anson County Generation Facility,56249,5,0,56249,,,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,NCEMC Anson Plant,56249,ES5-B,5,61.9,OPR,ES5-B,5,NC,Anson County Generation Facility,56249,5,0,56249,,,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,NCEMC Anson Plant,56249,ES6-A,6,61.9,OPR,ES6-A,6,NC,Anson County Generation Facility,56249,6,0,56249,,,6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,NCEMC Anson Plant,56249,ES6-B,6,61.9,OPR,ES6-B,6,NC,Anson County Generation Facility,56249,6,0,56249,,,6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
UT,Millcreek Power,56253,MC-1,MC1,40,OPR,MC-1,MC1,UT,Millcreek Power Generation,56253,MC1,0,56253,,,MC1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
UT,Millcreek Power,56253,MC-2,MC2,40,OPR,MC-2,MC2,UT,Millcreek Power Generation,56253,MC2,0,56253,,,MC2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NY,"Empire Generating Co, LLC",56259,CT-1,CT11,179,OPR,CT-1,CT11,NY,Empire Generating Co LLC,56259,CT11,0,56259,,,CT11,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NY,"Empire Generating Co, LLC",56259,CT-1,ST13,295.7,OPR,CT-1,ST13,NY,Empire Generating Co LLC,56259,ST13,0,56259,,,ST13,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NY,"Empire Generating Co, LLC",56259,CT-2,CT12,179,OPR,CT-2,CT12,NY,Empire Generating Co LLC,56259,CT12,0,56259,,,CT12,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NY,"Empire Generating Co, LLC",56259,CT-2,ST13,295.7,OPR,CT-2,ST13,NY,Empire Generating Co LLC,56259,ST13,0,56259,,,ST13,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
LA,Hargis-Hebert Electric Generating Statio,56283,U-1,U-1,60.5,OPR,U-1,U-1,LA,Hargis-Hebert Electric Generating,56283,U-1,0,56283,,,U-1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
LA,Hargis-Hebert Electric Generating Statio,56283,U-2,U-2,60.5,OPR,U-2,U-2,LA,Hargis-Hebert Electric Generating,56283,U-2,0,56283,,,U-2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,NCEMC Hamlet Plant,56292,ES1-A,1,61.9,OPR,ES1-A,1,NC,Hamlet Generating Facility,56292,ES1,0,56292,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1d: Modify IDs; remove leading letters,
NC,NCEMC Hamlet Plant,56292,ES1-B,1,61.9,OPR,ES1-B,1,NC,Hamlet Generating Facility,56292,ES1,0,56292,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1d: Modify IDs; remove leading letters,
NC,NCEMC Hamlet Plant,56292,ES2-A,2,61.9,OPR,ES2-A,2,NC,Hamlet Generating Facility,56292,ES2,0,56292,,,2,3_1_Generator (generators) match on plant and gen IDs  Step 1d: Modify IDs; remove leading letters,
NC,NCEMC Hamlet Plant,56292,ES2-B,2,61.9,OPR,ES2-B,2,NC,Hamlet Generating Facility,56292,ES2,0,56292,,,2,3_1_Generator (generators) match on plant and gen IDs  Step 1d: Modify IDs; remove leading letters,
NC,NCEMC Hamlet Plant,56292,ES3-A,3,61.9,OPR,ES3-A,3,NC,Hamlet Generating Facility,56292,ES3,0,56292,,,3,3_1_Generator (generators) match on plant and gen IDs  Step 1d: Modify IDs; remove leading letters,
NC,NCEMC Hamlet Plant,56292,ES3-B,3,61.9,OPR,ES3-B,3,NC,Hamlet Generating Facility,56292,ES3,0,56292,,,3,3_1_Generator (generators) match on plant and gen IDs  Step 1d: Modify IDs; remove leading letters,
NC,NCEMC Hamlet Plant,56292,ES4-A,4,61.9,OPR,ES4-A,4,NC,Hamlet Generating Facility,56292,ES4,0,56292,,,4,3_1_Generator (generators) match on plant and gen IDs  Step 1d: Modify IDs; remove leading letters,
NC,NCEMC Hamlet Plant,56292,ES4-B,4,61.9,OPR,ES4-B,4,NC,Hamlet Generating Facility,56292,ES4,0,56292,,,4,3_1_Generator (generators) match on plant and gen IDs  Step 1d: Modify IDs; remove leading letters,
NC,NCEMC Hamlet Plant,56292,ES5-A,5,61.9,OPR,ES5-A,5,NC,Hamlet Generating Facility,56292,ES5,0,56292,,,5,3_1_Generator (generators) match on plant and gen IDs  Step 1d: Modify IDs; remove leading letters,
NC,NCEMC Hamlet Plant,56292,ES5-B,5,61.9,OPR,ES5-B,5,NC,Hamlet Generating Facility,56292,ES5,0,56292,,,5,3_1_Generator (generators) match on plant and gen IDs  Step 1d: Modify IDs; remove leading letters,
NC,NCEMC Hamlet Plant,56292,ES6-A,6,61.9,OPR,ES6-A,6,NC,Hamlet Generating Facility,56292,ES6,0,56292,,,6,3_1_Generator (generators) match on plant and gen IDs  Step 1d: Modify IDs; remove leading letters,
NC,NCEMC Hamlet Plant,56292,ES6-B,6,61.9,OPR,ES6-B,6,NC,Hamlet Generating Facility,56292,ES6,0,56292,,,6,3_1_Generator (generators) match on plant and gen IDs  Step 1d: Modify IDs; remove leading letters,
CA,Roseville Energy Park,56298,CT001,1,42,OPR,CT001,1,CA,Roseville Energy Park,56298,1,0,56298,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CA,Roseville Energy Park,56298,CT001,3,80,OPR,CT001,3,CA,Roseville Energy Park,56298,3,0,56298,1,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
CA,Roseville Energy Park,56298,CT002,2,42,OPR,CT002,2,CA,Roseville Energy Park,56298,2,0,56298,,,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CA,Roseville Energy Park,56298,CT002,3,80,OPR,CT002,3,CA,Roseville Energy Park,56298,3,0,56298,2,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
WY,Wygen II,56319,1,1,100,OPR,1,1,WY,Wygen 2,56319,1,0,56319,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2c: Modify IDs; convert to numeric"
